nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Anthony11986,Suisse,0,2019-12-07 00:00:00,Séjour OK,"Personnel très aimable et avenant! Emplacement au top.... chambre propre et facile d'accès.
Sinon rien de spécial a dire c'était OK dans l'ensemble pour nous.","La chambre était un peu vétuste et la salle de bain pas vraiment au goût du jour. J'ai signalé un soucis avec le sol de la douche qui était instable, mais le personnel va s'en occuper et semble très réactif!","7,9",Hôtel,Lyon," 7,4 "
Jacques,France,0,2019-12-06 00:00:00,Bien ,Bon emplacement,Accès aux chambres surprenant on passe par une allée d’immeuble,"7,9",Hôtel,Lyon," 7,4 "
Matthieu,France,0,2019-12-04 00:00:00,Séjour correct,L'accueil personnalisé,"Les équipements de la salle de bain. Le Sèche cheveux ne fonctionnait pas,","7,0",Hôtel,Lyon," 7,4 "
Thomas,France,0,2019-12-02 00:00:00,Très bien,"La chambre 
Très bien décorer et confortable.",None,"8,0",Hôtel,Lyon," 7,4 "
Marie,France,0,2019-12-01 00:00:00,Très bon sejour,Excellent accueil lit très confortable,None,"8,0",Hôtel,Lyon," 7,4 "
Barbara,France,0,2019-11-25 00:00:00,Bien ,la situation de l'hotel,"les chambres sont tout de même très petites !
Par ailleurs je n'ai pas payé le même prix les deux jours! et je trouve que 100 euros la chambre c'est un peu élevé comme prix","7,0",Hôtel,Lyon," 7,4 "
Francoise,France,0,2019-11-24 00:00:00,Agréable,Très bon emplacement. Appréciation mitigée; petit déjeuner avec peu de choix (et une seule boisson chaude autorisée!); personnel sympa; chambre simple mais propre.,None,"6,0",Hôtel,Lyon," 7,4 "
Pierre-luc,France,0,2019-11-17 00:00:00,Très bien,"Petit-déjeuner copieux, situation de l'hôtel idéale à proximité de la gare de Perrache. Personnel très courtois et disponible. Confort très satisfaisant.","Le rapport qualité prix de l'établissement est très satisfaisant mais l'état des chambres doit être vérifié : linge de lit usé, évier bouché...","8,0",Hôtel,Lyon," 7,4 "
Sandrine,France,0,2019-11-14 00:00:00,chambre un peu cher au vu de la superficie mais très bien placée pour bouger en centre ville à pied,Très bonne literie ; réception ouverte toute la nuit ; chambre calme ; sèche cheveux dans la salle de bains composée d'une baignoire,Obligation de signer un document sur le fait que la chambre est non fumeur alors que le réceptionniste a insisté oralement sur ce point ; une prise dans les toilettes était dénudée ce qui représente un risque électrique ; juste un échantillon de gel douche par personne,"8,0",Hôtel,Lyon," 7,4 "
Roland,France,1,2019-11-07 00:00:00,Agréable,Emplacement personnel,Penderie pas très pratique,"6,5",Hôtel,Lyon," 7,4 "
Guillaume,France,0,2019-11-07 00:00:00,Petit hôtel correct,"L'accueil des clients est très bien. Le personnel est accueillant, le petit déjeuner très correct. La chambre est propre est assez sympa ( fonctionnelle) . La douche est très propre et assez spacieuse.",Ce qui est préjudiciable à un très bon séjour se situe dans le bruit des portes qui claquent la nuit de manière intempestives ainsi que du simple vitrage qui fait office de fenêtre.,"8,3",Hôtel,Lyon," 7,4 "
Eric,France,0,2019-11-03 00:00:00,Bien ,Personnel très sympa excellent rapport qualité prix proche gare,None,"7,0",Hôtel,Lyon," 7,4 "
Lou,France,0,2019-11-01 00:00:00,Efficace,La proximité avec la gare de perrache est impeccable. 5 minutes à pied. Idéal pour une arrivée tardive en soirée,R.A.S,"8,8",Hôtel,Lyon," 7,4 "
