nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Nourou,France,0,2020-05-26 00:00:00,Fabuleux ,L’accueil était parfait,"Les femmes déménage parle trop fort et on a été réveillé par leur voix , et c’était dommage qu’on sois réveillé à 07h","9,0",Appart'hôtel,Marseille," 7,1 "
Nadjim,France,0,2020-03-09 00:00:00,Fabuleux ,Lits très confortables,La douche,"9,2",Appart'hôtel,Marseille," 7,1 "
Sabrina,France,0,2020-03-09 00:00:00,Passable,"L'emplacement, snack juste au pied de l'établissement et station de métro 2 en face. Le personnel est agréable",La propreté laisse a désirer,"5,0",Appart'hôtel,Marseille," 7,1 "
Slimane,France,0,2020-03-08 00:00:00,Ya rien à dire. Top,"Propre. Spacieux bouche de métro à proximité. Les commerces aussi.
Je recommande",None,10,Appart'hôtel,Marseille," 7,1 "
Daoudou,France,0,2020-03-02 00:00:00,Exceptionnel,La fille à l'accueille très sympa.,Magnifique sejour,10,Appart'hôtel,Marseille," 7,1 "
Daniel,France,0,2020-02-28 00:00:00,Je recommande cet hôtel. Bon rapport qualité / prix. Excellent accueil.,"L'accueil du personnel à la réception, Les informations données pour la visite de la ville, leur disponibilité pour nous facilité le séjour.",None,10,Appart'hôtel,Marseille," 7,1 "
Yassine,France,0,2020-02-28 00:00:00,Déçu,L’emplacement,"- l’appartement manque d’entretien 
- le lavabo se bouche des odeurs remonte 
- on entend la circulation
- double vitrage pas très efficace 
- fuite d’eau dans le parking souterrain","4,6",Appart'hôtel,Marseille," 7,1 "
Henni,Algérie,0,2020-02-26 00:00:00,Exceptionnel,Les personnels. Le calme et la propreté,Excellent accueil,10,Appart'hôtel,Marseille," 7,1 "
Sonia,France,0,2020-02-25 00:00:00,Je ne veux y revenir,La taille de la chambre.,"L'entretien des oreillers et matelas (sans aucune protection - immondes-)
L'état de la chambre, au premier abord joli mais porte SDB cassée et mal réparée, la lumière de la SDB très faible.","4,0",Appart'hôtel,Marseille," 7,1 "
Ajmal,France,0,2020-02-15 00:00:00,Très bon rapport qualité-prix,"Le très bon rapport qualité-prix.
L'espace de la chambre.
La propreté.",Rien à reprocher...,"9,0",Appart'hôtel,Marseille," 7,1 "
Théophile,France,0,2020-02-12 00:00:00,Pourrait être bien mieux.,Personnel très agréable. Proche des archives départementales. Le concept pourrait être sympa.,"Quartier en travaux, vue sur l'immeuble en face qui est jonché de déchets comme tout le quartier. Beaucoup d'éléments à rafraîchir dans le studio donc l'ambiance est très froide. Les personnes au-dessus ont fait un boucan d'enfer jusqu'à 1h du matin. Je ne reviendrai pas dans cet hôtel et paierai un peu plus cher la prochaine fois pour avoir un hôtel de meilleure qualité.","4,0",Appart'hôtel,Marseille," 7,1 "
Houcine,Algérie,0,2020-01-28 00:00:00,Exceptionnel,Tous,Tout les sejours,10,Appart'hôtel,Marseille," 7,1 "
Brigitte,France,0,2019-11-13 00:00:00,très bien,la chambre très propre petit déjeuner très correct et personnel agréable.,le prix est à revoir par rapport au quartier 50 euros plus taxe de séjour un peu élevé .,10,Appart'hôtel,Marseille," 7,1 "
Luca,France,0,2019-11-11 00:00:00,Exceptionnel,"La propreté, l’amabilité du personnel, les kitchenettes",None,10,Appart'hôtel,Marseille," 7,1 "
Tariq,France,0,2019-11-07 00:00:00,Exceptionnel,L'emplacement et la propreté,Excellent rapport qualité prix. Établissement très propre et bien situé à côté du métro,"9,6",Appart'hôtel,Marseille," 7,1 "
Alicia,France,0,2019-11-05 00:00:00,Fabuleux ,"Bien situé, fonctionnel et personnel agréable",None,"9,2",Appart'hôtel,Marseille," 7,1 "
Melanie,France,0,2019-11-03 00:00:00,Passable,None,"L'emplacement , pas pu dormir de la nuit ça fait que gueuler dans la rue et pas de double vitrage donc on entend tout.","5,0",Appart'hôtel,Marseille," 7,1 "
Azzedine,Algérie,0,2019-11-01 00:00:00,Décevant,Le parking très pratique,Pas de clim,"4,2",Appart'hôtel,Marseille," 7,1 "
Florence,Suisse,1,2019-10-31 00:00:00,Marseille ville de soleil,"J'aime y revenir,car je connais cet établissement et qu'il est tout près des transports publics",J'apprécie la gentillesse du personnel et l'amabilité,"9,6",Appart'hôtel,Marseille," 7,1 "
Aziza,Algérie,0,2019-10-17 00:00:00,"Très agréable, j’y reviendrait","Le réceptionniste de jour était très accueillant à mon arrivée, l’hôtel ce trouve à 1 minutes à pied d’une station de métro, l’hotel est Très calme, le rapport qualité-prix est excellent, les chambres sont très propres et équipées de tout, l’établissement est sécurisé","Rien du tout, j’ai tout aimé","9,0",Appart'hôtel,Marseille," 7,1 "
Julie,France,0,2019-10-16 00:00:00,Exceptionnel,"Très bonne literie 
Desservi par le métro directement
Coin cuisine dans la chambre",Salle du petit-déjeuner petite,"9,6",Appart'hôtel,Marseille," 7,1 "
Audrey,France,0,2019-10-13 00:00:00,Excellent rapport qualité prix,"Bien surprise
Excellent rapport qualité prix
Ce n’est Pas un 4* mais l’hotel A largement fait son travail. J’ai pu me doucher et me reposer pendant mon escapade. Le métro est tout près. Vraiment bien.","La douche, les joints sont à refaire","9,2",Appart'hôtel,Marseille," 7,1 "
Jean,France,0,2019-10-13 00:00:00,Exceptionnel,L'espace dans l'appartement et le garage en sous-sol.,None,"9,6",Appart'hôtel,Marseille," 7,1 "
Mahmoudi,Algérie,0,2019-10-09 00:00:00,Hotel propre approche transport en commun Métro National situations géographique,Hotel propre approche transport en commun Métro National situations géographique parfaite personnels sympathique,RS,10,Appart'hôtel,Marseille," 7,1 "
Sylvain,France,0,2019-10-06 00:00:00,Passable,Le prix. Parking. Personnel agréable.,"Situation, quartier pas top. Bruyant. Mal équipé. Lumière dans salle de bain insuffisante.","5,0",Appart'hôtel,Marseille," 7,1 "
Tiffany,France,0,2019-10-05 00:00:00,Exceptionnel,Le gabonais à l’accueil très accueillant,None,10,Appart'hôtel,Marseille," 7,1 "
Mahmoudi,Algérie,0,2019-10-01 00:00:00,Propre approche transport en commun Métro National & bus,Propreté situations géographique personnels,Pas de climatisation,10,Appart'hôtel,Marseille," 7,1 "
Oksana,France,0,2019-09-28 00:00:00,Passable,None,"- ustensiles de cuisines ne correspondent pas a la liste indiquée, dépareillées 
- rideaux chambre et de salle de bain - sales et troues
-hotel mal insonorise","5,4",Appart'hôtel,Marseille," 7,1 "
Mathieu,France,0,2019-09-26 00:00:00,C'est abusé !,"Le personnel disponible tardivement pour le check in, le parking même s'il faut en plus ajouter 5 euros à la facture.","En gros seul les draps et les serviettes sont propres, on aurait dit qu'il y avait eu une guerre dans ma chambre, chauffage brûlé, traces partout sur les murs, brûlures de cigarettes sur les meubles et les fenêtres... J'en passe.","3,3",Appart'hôtel,Marseille," 7,1 "
