nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Bernard,France,0,2020-05-28,Situation géographique ok parking à proximité mais très cher!!! 27€ de 19 h 00 à 7 h00 du matin !!!j,Insonorisation :0,Juste ça !!!,"3,0",Hôtel,Toulouse," 7,4 "
Leo,Royaume-Uni,0,2020-05-17,Peut mieux faire,Bon emplacement et bon accueil,"Séjour de 4 nuitées, femme de ménage n'est même pas passé pour vider les poubelles.
Établissement à besoin d'un bon rafraîchissement","3,0",Hôtel,Toulouse," 7,4 "
Stéphanie,France,0,2020-04-29,Passable,L’emplacement,Nous avons été relogé dans cet établissement alors que j’avais réservé dans l’autre ours blanc,"5,0",Hôtel,Toulouse," 7,4 "
Maeva,France,0,2020-03-05,Idéal emplacement mais à rénover,"Emplacement proche métros, centre ville, gare idéal pour sortir et visiter.
La personne de nuit du 3-4 mars vraiment très accueillante et serviable. Merci d avoir rendu ce séjour plus agréable 
Joli hall d entrée.
Literie confortable. Nécessaire de douche disponible ainsi que sèche cheveux (basique et vieux mais efficace). Drap et serviette propre.","Passé le hall d entrée l hôtel est vieillissant. Moquette dans les couloirs et chambre tachée. Il faisait froid dans la chambre en arrivant à 20h, vieux chauffage électrique à allumer. Dessus de lit taché. Ameublement basique, et vieillissant. Cet Ours Blanc (parmi les 3) est à côté des Halles et donc réveil très matinal avec les bips des camions. Même avec le prix booking seul l emplacement peut éventuellement le justifier.","5,0",Hôtel,Toulouse," 7,4 "
Valerie,France,0,2020-03-01,Passable,"Le personnel était très souriant, réactif et très agréable.","Il faisait très froid dans la chambre, impossible de régler la climatisation. La chambre n'était absolument pas pratique à son entrée.La chambre avait besoin dun bon rafraîchissement.","5,0",Hôtel,Toulouse," 7,4 "
Bruno,France,0,2020-02-16,Nullos - Bon pour un dépannage.,Lieux proche de Victor Hugo que je connais bien,"Chambre minuscule, 1 seul oreiller par personne, mou comme s’il avait 30 ans.
Deco digne d’un camp de colonie de vacances.
Lit suffisant mais petit. 
Pas de bouteille d’eau mis à disposition.
Salle d’eau indigente : moisissure dans le bac de douche, peinture écaillée au plafond, taille minuscule.
Ménage dans les couloirs vers 9h, compliqué pour dormir. Bruits extérieurs très mal contenus par le vitrage.
Un ibis budget fait 10 fois mieux dans tous les secteurs.","3,0",Hôtel,Toulouse," 7,4 "
Alexandre,France,0,2020-02-09,"Manque de propreté dommage, personnel accueillant",Situé au pied du marché dans l'extra centre rien a redire sur l'emplacement,"La salle de bain pas totalement propre et des serviettes tachées dommage.
Le simple vitrage est léger compte tenu de la proximité du marché.","5,0",Hôtel,Toulouse," 7,4 "
Gérard,France,0,2020-02-03,Décevant,"la couverture supplémentaire dans le placard était d une place alors que c était un lit deux places. La chambre n était pas agréable et ressemblait plutôt à un placard.
MAis personnel très agréable qui nous a fait une réduction au vu des inconvénients.
Nous reviendrons car l erreur est humaine.",None,"4,0",Hôtel,Toulouse," 7,4 "
Jean-paul,France,0,2020-02-02,Assez médiocre ,Compréhension et professionalisme de l'accueil.. mais ne rattrape pas la mauvaise nuit que nous avons passée.,"Chambre située côté rue avec 2 brasseries sous les fenêtres insuffisamment insonorisées. Impossible de dormir jusqu'à 3h00 du matin. Plus le bruit du matin, les poubelles, le marché d'en face qui se met en place.. bref une nuit sans sommeil 🙁. Il faut quand même noter la proposition de l'hôtesse d'accueil de nous offrir le petit déjeuner pour compenser.","3,0",Hôtel,Toulouse," 7,4 "
Florence,France,0,2020-02-01,"étant restées 1 seule nuit , passable",Le petit déjeuner était correcte et la plage horaire très satisfaisante jusqu'à 11h,"L'accueil, an arrivant, le réceptionniste était au fond de l'hôtel et n'a pas pris la peine de stopper sa communication téléphonique privée pour nous accueillir
La salle de bain et la moquette au sol étaient très ""vieillottes"" et les finitions de mauvaises qualité","5,0",Hôtel,Toulouse," 7,4 "
Julien,France,0,2020-01-30,Passable,Le personnel et l’emplacement,"La qualité des prestations, on se demande où est cachée la 3e étoile.... la salle de bain et la chambre sont dans leur jus ....","5,0",Hôtel,Toulouse," 7,4 "
Véronique,France,0,2020-01-30,Très décevant,la situation géographique,"la chambre très petite, les équipements cassés (meule bureau par exemple), pas de prise électrique, lit très inconfortable","4,0",Hôtel,Toulouse," 7,4 "
Lorry,France,0,2020-01-26,Peu mieux faire,L accueil et la situation de l hôtel.,Pas du tout d isolation des fenêtres. Et petit déjeuner décevant,"3,0",Hôtel,Toulouse," 7,4 "
Marie,France,0,2020-01-23,Décevant,"Chambre bruyante, très petite. La moquette était sale.",None,"4,0",Hôtel,Toulouse," 7,4 "
Sophie,France,0,2020-01-22,Passable,"localisation centre 
personnel très sympathique et aidant 
prix préférentiel parking avec chambre très intéressant du fait de la localisation centre ville","literie sans couette et couverture très fine (froid donc il faut surchauffer avec de la clim) 
l'état des chambres détériorées 
la propreté des couloirs très passable 
lumière trop faible pour travailler","5,0",Hôtel,Toulouse," 7,4 "
Sophie,France,0,2020-01-21,arnaque - décalage entre les photos et l'établissement réservé,None,"Booking arnaque littéralement ses clients, car je n'ai pas été accueilli à l'Ours blanc ""chic"" et réellement 3 étoiles, mais dans l'un des 2 autres établissements, qui ne sont pas du tout aux standards attendus et présentés dans les photos de réservation.","3,0",Hôtel,Toulouse," 7,4 "
Marcel,France,0,2020-01-18,Passable,None,"la vue de la chambre donnait sur une cour intérieure avec 21 pompes à chaleur qui ont fonctionnées toute la nuit,donc très bruyant","5,0",Hôtel,Toulouse," 7,4 "
Yannick,France,0,2019-12-30,"""Fuyez pauvres fous !""",Personnel agréable.,"Une chambre de 7-8 m2 alors que j'ai payé pour du Supérieur. Aucune prise dans la chambre (sauf celle de la télé), en 2019 ça craint !!! Serviettes avec de grosses traces suspects ... il y a des 2 étoiles juste à côté mieux équipés
je pensais que certains commentaires exigeraient, en fait non","5,0",Hôtel,Toulouse," 7,4 "
Guillaume,France,0,2019-12-02,Décevant,L'accueil est sympathique et l'emplacement très central. Les chambres sont simples mais correctes,"Le gros point noir est le bruit ! Il y a un bar juste à côté de l'hôtel qui diffuse de la musique jusqu'à environ 2 h 30 du matin... Pourtant au 3ème et donnant dans une rue perpendiculaire, impossible de dormir sans bouchons. Si vous voulez vous reposer, pensez-y !","4,0",Hôtel,Toulouse," 7,4 "
Emmanuelle,Belgique,0,2019-11-28,Passable,None,"Sanitaires, literie, éclairage de la chambre.","5,0",Hôtel,Toulouse," 7,4 "
Marie,France,0,2019-11-25,Assez médiocre ,Le personnel,L’emplacement j’avais indiqué chambre au calme et la chambre était située sous un bar avec musique et bruit des clients qui restaient à l’entrée du bar,"3,0",Hôtel,Toulouse," 7,4 "
Alain,France,0,2019-11-20,Pas pu dormir,Tout sauf les pompes à chaleur bruyantes,Au moins 12 pompes à chaleur dans la cour intérieure font un bruit insupportable,"4,0",Hôtel,Toulouse," 7,4 "
Sophie,France,0,2019-11-14,Décevant,None,"Chambre sans aucun charme
Salle de bains petite et vieillotte 
Petit déjeuner frugal","4,0",Hôtel,Toulouse," 7,4 "
Pierrette,France,0,2019-11-05,La situation centrales de l'hôtel joue malgré tout en sa faveur.,"L'emplacement de cet hôtel très central.
Heureusement que notre chambre donnait sur un cour intérieur car côté rue ... très très bruyant.","Hôtel vétuste , relativement propre mais tellement vieux que cela laisse sous entendre un manque d'hygiène.
Petit déjeuner moyen .
Beaucoup de poussière dans la salle du petit déjeuner, sur tous les bibelots....
mais au regard du prix on en peut pas avoir mieux....
Chambre cour intérieur très peu de lumière.","5,0",Hôtel,Toulouse," 7,4 "
Sabrina,France,0,2019-10-31,Nous reviendrions avec plaisir si les parties communes et chambres étaient rénovées.,"Personnel très accueillant et très agréable.
Situation parfaite au coeur du centre ville.
Proximité avec les halles, avec de nombreux restaurants.","Parties communes : couloir donnant accès à la chambre défraîchit ce qui lui donnait l'impression d'être sale.
Aspect de la chambre ancien et défraîchit.","5,0",Hôtel,Toulouse," 7,4 "
Michel,France,0,2019-10-19,Bon séjour,Le calme,None,"5,0",Hôtel,Toulouse," 7,4 "
Claire,France,0,2019-10-06,Séjour très inconfortable,L’emplacement et l’accueil du personnel,"La literie, la propreté, la chambre qui donne sur des appareils de clim, l’humidité sur les murs, la moquette décollée, la faïence du bac à douche abîmée, les bruits de la blanchisserie dans la nuit, l’absence de décoration, les couvre lits tachés.","4,6",Hôtel,Toulouse," 7,4 "
Christian,France,0,2019-10-04,Passable,correct mais sans plus,None,"5,0",Hôtel,Toulouse," 7,4 "
Eric,France,0,2019-09-11,Passable,Bon petit dejeuner,"Propreté moyenne ,odeur du à la moquette, les chambres mériteraient d être rénové","5,0",Hôtel,Toulouse," 7,4 "
Marcelle,France,0,2019-08-30,Passable,"Le personnel, le hall d’entrée","Étroitesse des chambres, manque d’entretien ( dans S de B, robinetterie descellée, tringle rideaux défaillante dans chambre), moquette dans les couloirs défraîchie et pas très nette)
Nuit blanche car vacarme dans chambre d’à côté, sorties bruyantes à tout moment, claquement de porte, ...), pas de repos possible donc.","5,0",Hôtel,Toulouse," 7,4 "
Emilie,France,0,2019-08-29,Pour dépanner...,Silencieux et central,"Chambre crasse et vieillotte, des cheveux dans le lit, des draps tachés et des poils près du téléphone... bof bof même pour ce tarif","5,0",Hôtel,Toulouse," 7,4 "
Mary,Allemagne,0,2019-08-25,Déçus,L’hôtel est bien situé. En face du marché Victor Hugo En revanche l’accès à l’hôtel n’est pas commode du tout depuis que la rue est devenue piétonne. Pas moyen d’accéder directement à l’entrée avec les bagages.,"L’accès à l’hôtel est compliqué et le prix négocié pour le parking est moyen. L’hôtel ne mérite pas ses étoiles. Était-ce parce que nous sommes passés par Booking.com!? La salle de douche exiguë ne dispose pas de rangement, le rideau de douche était salle ainsi que la douche. Il manquait une tablette de nuit. La vue de la chambre donnait sur un patio de climatiseurs!!! Moche et nous sommes vraiment déçus.","4,2",Hôtel,Toulouse," 7,4 "
Nathalie,France,0,2019-07-07,Passable,Bonne situation géographique,Salle de bain trop petite . Trop bruyant . Pas de frigo dans la chambre. Mauvaise isolation phonique entre partie commune et la chambre.,"5,0",Hôtel,Toulouse," 7,4 "
Stoffelbach,France,0,2019-05-26,Pas digne d'un trois étoiles hormis l'emplacement,Calme malgré l'emplacement,"Etat des chambres 
Porte serviettes rouillé 
Moquette couloir à changer 
Manquants au petit déjeuner","3,8",Hôtel,Toulouse," 7,4 "
Isabelle,France,0,2019-05-17,Décevant,Hôtel à éviter,"Certes proche du centre ville mais au dessus d’un bar à tapas et des restaurants. Un tapage nocturne qui dure fort tard et donc impossible de dormir. Une moquette usée, une baignoire d’une couleur douteuse , un petit déjeuner sans intérêt, un personnel inexistant. Franchement le pire des hôtels que j’ai eue depuis que je me déplace et je me déplace souvent. Ça ne mérite pas 3 étoiles","4,2",Hôtel,Toulouse," 7,4 "
Patricia,Suisse,0,2019-04-15,"Moche et je ne pensais pas trouver à Toulouse, un 3 étoiles aussi pouilleux",Pas grand chose si ce n'est l'emplacement. Seul point positif de cet hotel!,"les chambres sont sales et inconfortable. très petite, pas possible d'ouvrir une valise ailleurs que sur le lit! Salle de Bain très misérable! Pas de rideaux occultant, on se croirait en plein jour même au milieu de la nuit. L'escalier pour monter aux chambres (si on ne prend pas l'ascenseur) est plein de sacs à linges sales tout au long de la journée! C'est un hotel à éviter!","3,8",Hôtel,Toulouse," 7,4 "
Christian,France,0,2019-04-13,Pas bon,None,Les chambres pourries là douche sale,"3,3",Hôtel,Toulouse," 7,4 "
Evandro,France,0,2019-04-13,Passable,L'emplacement,"Peinture à refaire moisissure sur le plafond le nettoyage est à revoir plein de poil même sur l'évier miroir sale les joints de la salle de bain était jaunes et la pomme de douche rouillé, et arrêtez de dire que c'est côté cour alors que c'est un puits de jour","5,0",Hôtel,Toulouse," 7,4 "
Annette,France,0,2019-04-03,Décevant,None,"Salle de bains douteuse.
Chambre non adaptée pour 2 personnes.","4,6",Hôtel,Toulouse," 7,4 "
Antoine,France,0,2019-04-02,moyen,None,"Le programme de Canal+ sport n'était pas constamment accessible. 
La nuit, aux alentours de 23h30, il faut parfois attendre l'arrivée du personnel pour récupérer la clé.","5,0",Hôtel,Toulouse," 7,4 "
Alain,France,0,2019-03-30,Passable,La situation en plein centre ville.,Nuisances sonores nocturnes dans la rue,"5,0",Hôtel,Toulouse," 7,4 "
Guenolé,France,0,2019-03-29,Adresse totalement surestimée,L'emplacement exclusivement.,"A peu près tout : l'austérité de la chambre, la petitesse de la douche, la dureté de la literie, l'isolation phonique de la chambre, le minimalisme du petit déjeuner, ...
Ne vaut certainement pas un classement 3*.","4,2",Hôtel,Toulouse," 7,4 "
Louis,France,0,2019-03-29,Décevant,l'accueil,isonorisation inefficace,"4,6",Hôtel,Toulouse," 7,4 "
Andueza,France,0,2019-03-28,Très cher pour la qualité de l’hotel,La situation géographique,"Le manque d’equipement dans la chambre. Le manque de luminosité et le manque de propreté générale (tâches sur la moquette de la chambre et des parties communes, draps tachés également)","4,6",Hôtel,Toulouse," 7,4 "
Yan,Hong Kong,0,2019-03-24,Décevant,Le personnel de la nuit est aimable.,La chambre est mal isolée phonétiquement. Je me suis rêvée à 3 h le matin à cause du bruit du bar à côté de l’hôtel.,"5,0",Hôtel,Toulouse," 7,4 "
Tarieli,France,0,2019-03-16,Zéro,Rien,Propreté,"3,3",Hôtel,Toulouse," 7,4 "
Delphine,France,0,2019-02-25,Passable,None,Pas d ampoule dans les lampes petit déjeuner de qualité médiocre pas de rideaux occultant chambres côté rue donc bruyant,"5,0",Hôtel,Toulouse," 7,4 "
Arnaud,France,0,2019-02-02,Décevant,None,"hotel sale moquette non aspiree, ever cassé dans la salle de bain, chauffage insuffisant,","4,6",Hôtel,Toulouse," 7,4 "
Muriel,Guadeloupe,0,2019-02-01,Moyen,None,Problème de chauffage donc en janvier à Toulouse c’est pas cool...,"4,6",Hôtel,Toulouse," 7,4 "
Melany,France,0,2019-01-21,Passable,"L'emplacement idéal 
Petit déjeuner correct pour le prix","Chambre trop exigue pour 3
Aucune clarté de jour dans la chambre 
Pas de prise à côté des lits 
Matelas mous et couverture trop vieille. Pas de couette 
Chambre pas remise au goût du jour et à la technologie","5,0",Hôtel,Toulouse," 7,4 "
Mat,France,0,2019-01-20,Décevant,None,Trop bruyant,"4,2",Hôtel,Toulouse," 7,4 "
Frederic,Espagne,0,2019-01-14,Passable,La situation centre ville,Pas de chauffage dans la première chambre....chambre pas au niveau du tout,"5,0",Hôtel,Toulouse," 7,4 "
Jean,France,0,2019-01-13,Passable,None,"- Ne pas avoir été prévenus des difficultés d accès à cause des gilets jaunes 
Impossible de rejoindre l hôtel ni en voiture ni à pieds d autres commerces avaient choisi de fermer 
- chambre demandée non prise à cause odeurs tabac
- chambre changée mais au dessus d un bar où il y a eu bagarres et bruits jusqu à 4 h du mat","5,0",Hôtel,Toulouse," 7,4 "
Claraeasy,France,0,2019-01-11,"Pratique niveau emplacement, mais peu de confort dans la chambre","l'emplacement de l'hôtel, a proximité de tout.","Le confort au niveau de la chambre .
Le chauffage ne chauffe pas dans toute la chambre, juste si l'on se met en dessous de la ventilation. Ce qui fait que la salle de bain était gelée .
Le lit est petit et pas très confortable .
Je pense que les chambres mériteraient un coup de rafraîchissement","4,6",Hôtel,Toulouse," 7,4 "
Jamalrs4,France,0,2019-01-10,Passable,None,Sale petit et bruyant,"5,0",Hôtel,Toulouse," 7,4 "
Matthias,France,0,2018-12-13,Je m'attendais à mieu pour un 3 étoile,Le petit déjeuner mélangeant sucré et salé est bien,Qualité des chambre insufisant pour un 3 étoiles. La cuvette des toilettes ne tiens pas en haut. Pas de dentifrice proposé dans les chambre. Aucune prise à côté du lit pour recharger le smartphone ou autre. Espace toilette trop petit,"5,0",Hôtel,Toulouse," 7,4 "
Alain,France,0,2018-12-01,Décevant,L'emplacement,"Une chambre ""double"" minuscule, lit dans une sorte de mini couloir, salle de bain séparée par deux portes, dont une à retour forcé, équipement minimum, télé minuscule au mur et un lit très peu confortable
Face à notre déception, il nous a été fait une remise gracieuse de 30%, ce qui est très commerçant, mais n'empêche pas que nous ne reviendrons jamais dans cet hôtel","4,6",Hôtel,Toulouse," 7,4 "
Davy,France,0,2018-11-15,Decevant,Relationnel client de l’equipe tres decevant,None,"5,0",Hôtel,Toulouse," 7,4 "
Eric,France,0,2018-11-03,Certes pas cher mais moyen au niveau taille et qualité des chambres et de la propreté.,"l'accueil, le sourire et la serviabilité du personnel. Le petit prix. la proximité du centre ville et d'une station métro","Chambre petite, vieillotte (nécessite un rafraîchissement) , sale (notamment la salle de bain qui avait encore les restes de pilosité des occupants précédents). Les moquettes sont sales. Les chambres dénotte du rdc ( réception et salle à manger) qui semble avoir été refait. le petit déjeuner correct mériterait à être plus complet (Ni œuf sur le plat, ni brouillé, ni coque) seulement des oeufs durs et pas de salade de fruits. Décu par le coté vieillot des chambres et la saleté (salle de bains et de la moquette couloir)","3,8",Hôtel,Toulouse," 7,4 "
Sabine,France,0,2018-10-29,très déçue par cette prestation par rapport au prix. Très joli RBNB pour 48€ à côté,la situation,"chambre minuscule, taille d'un formule 1
odeur d'égout dans la salle des bain","4,6",Hôtel,Toulouse," 7,4 "
Maryline,France,0,2018-10-20,Je ne reviendrai pas,La situation de l'hôtel,"Hotel vieux,sale ,douche dégradée,réglage de l'eau défectueuse,bruyant.","3,8",Hôtel,Toulouse," 7,4 "
Rania,France,0,2018-09-26,Décevant,L'accès à pied au centre ville,L'étroitesse de la chambre,"4,2",Hôtel,Toulouse," 7,4 "
Sylvère,France,0,2018-09-17,très moyen,Rien,Chambre très défraîchie et sans vue autre que sur une cour sans visibilité.,"3,8",Hôtel,Toulouse," 7,4 "
Jean-marie,France,0,2018-09-14,Où sont les étoiles !!,Rien,"Salle de bain avec une baignoire trop petite ainsi que le plafond trop bas 
Personnes grandes s'abstenir! 
Salle de bain pour les personnes de petite taille 
Toilette trop proche de la porte quand on la ferme
Télé trop petite
Chambre sans aucun décor impersonnelle ,triste et déprimante 
Porte séparant la chambre du petit dégagement salle
Accoudoirs des fauteuils de l'accueil éventrés 
On est quand même dans un 3 étoiles !!","3,8",Hôtel,Toulouse," 7,4 "
Patrice,France,0,2018-08-24,Passable,None,"Trop de bruit le soir (chambre au dessus terrasse restaurant), clim bruyante donc inutilisable la nuit, bruit livraisons rue très tôt le matin...","5,0",Hôtel,Toulouse," 7,4 "
Kti,France,0,2018-08-19,Hôtel bien juste pour dormir une nuit mais très bruyant le week-end,la localisation dans le centre,"Chambre très petite, salle de bain minuscule, hôtel très bruyant, pas de parking","5,0",Hôtel,Toulouse," 7,4 "
Céline,France,0,2018-08-19,Insatisfaisant,Rien,"La propreté douteuse
Installation vétuste
Bruit","4,2",Hôtel,Toulouse," 7,4 "
Marc,France,0,2018-08-18,Bien situé,None,Le parking,"4,6",Hôtel,Toulouse," 7,4 "
Danielle,France,0,2018-08-12,Dupée,"La gentillesse du personnel
L emplacement
La deco du hall de reception........","La musique du bar d à côté plus de 2h du matin.
Les murs de la chambre étaient sales ainsi que la peinture des portes.la fenêtre donnait sur une terrasse fermée avec 5 moteurs de clim
La moquette sale
Fausse publicité pas digne d un 3 étoiles 
Ce n était pas du tout une bonne affaire
Comme bouking l annoncé","5,0",Hôtel,Toulouse," 7,4 "
Mariagrazia,Italie,0,2018-08-11,Décevant,None,Les chambres petites et la chaleur excessive. Pas trop propre en plus,"4,2",Hôtel,Toulouse," 7,4 "
Veronique,France,0,2018-08-05,Décevant,Le lit,Taille de la chambre et vue sur les moteurs de climatisation,"4,2",Hôtel,Toulouse," 7,4 "
Philippe,France,0,2018-07-31,Un hotel ou le repos n'est pas possible.,La situation,"Le bruit du Parking public situé juste en face = impossible d'ouvrir la fenêtre.
Le lit très étroit.
La climatisation bruyante à l'ancienne.","4,2",Hôtel,Toulouse," 7,4 "
Philippe,France,0,2018-07-17,Minable,"Rien
Accueil veilleur de nuit minable , oreillers inadaptés, douche sale , pas de papier toilette, grosse odeur nauséabonde dans la salle de bain , porte intérieur salle de bain defoncee....... à ne pas recommander .... fuyez !!",Rien,"5,0",Hôtel,Toulouse," 7,4 "
Nathalie,France,0,2018-06-17,Assez médiocre ,La situation géographique,"Chambre très petite, salle de bain datant d'un autre âge comme la décoration de la chambre, moquette tachée , amabilité très moyenne de l'accueil également, bref rien d'un trois étoiles dont le classement dans cette catégorie est très surprenant.","3,3",Hôtel,Toulouse," 7,4 "
Eric,Suisse,0,2018-06-06,Décevant,Rien,La rue autour de l’hôtel était en travaux. Les ouvriers travaillaient le dimanche matin !,"4,6",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-05-28,Décevant,None,Peinture et moquette un peut salle manque de rénovation autrement personnel agréable,"4,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-03-04,Passable,Emplacement dans Toulouse. Libération de la chambre à 12h.,Literie de mauvaise qualité. Séparation entre la salle de bain et la chambre avec une porte accordéon. Mauvais rapport qualité prix sur le petit déjeuner.,"5,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-02-11,"Chambres donnant sur le marché victor hugo , bruyantes la nuit et au petit matin",L emplacement,J ai demandé une chambre calme. Je n ai pas dormi avant 2h du matin. Horaire de fermeture du café placé sous la chambre.,"4,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-02-08,Malgré tout ça merci grâce à vous j’ai trouvé facilement une nuit d’hôtel,Pas grand chose à part qualité prix merci,Trop de bruit et lumière extérieur,"4,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-02-01,Passable,"Le personnel est très gentil, le petit déjeuner parfait","La chambre était toute petite et bruyante.
Il ne m'a pas été possible de baisser la température de la chambre surchauffée bien qu'ayant réglé le système de soufflerie propre à la chambre sur 17 (21 à mon arrivée). Il a inlassablement continué à souffler de l'air chaud ...","5,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-01-30,Décevant,None,Bruit et froid. Fenêtres mal isolées,"4,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2020-01-22,"Hôtel 3 étoiles qui en mérite à peine 2 : vieillot, poussiéreux et mal entretenu.","Le personnel à l'accueil, la journée et le soir, était très sympathique, avenant, prêt à rendre service du mieux possible.","L'établissement a certainement connu des heures de gloire lointaines qui lui ont valu ses trois étoiles. Aujourd'hui, on se demande comment ils les a encore : vieilles moquettes poussiéreuses, chambre petite qui sent le renfermé, salle de petit déjeuner glaciale... bref, tout mériterait d'être rénové, sérieusement. Et le ménage n'est pas très bien fait (hormis dans la salle de bain). Bref, je n'y retournerai pas.","4,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-11-25,Décevant,Pour rapport qualité prix c’était vraiment très cher!!!,Nn a ce pris il y a beaucoup mieux,"4,6",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-10-28,Pas super.,Salle de bain pas très grande avec une petite petite douche pas très propre. Confort du lit à revoir comme de la chambre besoin de plus de rangement et peut être une télévision de meilleur qualité et plus grande. Un parking voiture serait un plus ou avoir des tarifs préférentiels avec le parking Victor HUGO en fac de l’hôtel.,La salle de bain et l'ambiance de la chambre.,"5,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-10-23,Hôtel 2*,L'emplacement,Cet hôtel est loin de son ancêtre le 4* oursblac et c'est dommage que les trois hotels ont le même nom. Rapport qualité prix largement au dessous du marché . Je dirais plutôt un 2*,"3,8",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-08-17,Décevant,Rien. A pars qu'il soit placé à proximité des lieux touristiques à visiter.,"Votre site mets en avant le meilleur des 3 Ets.
Malheureusement, c'est une tromperie.","4,6",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-07-10,Décevant,"L""emplacemrnt","Chambre minuscule.
Douche exiguë","4,2",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-05-19,Passable,Petit déjeuner,"Chambre non insonorisée donnant sur une rue bruyante.
Matelas très moyen ...
Très mauvaise nuit.","5,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-04-28,Passable,L'emplacement,La propreté de la chambre.,"5,0",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2019-02-22,Décevant,None,"Odeurs de remontées dans la sdb
Lit très mou
Chambre petite","4,6",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2018-10-24,Décevant,Proximité du centre ville et du métro.,"Gros problème d'hygiène : cheveux dans la douche, sur le lavabo et dans les wc!!!
Ascenseur en panne. Pourquoi ne pas le préciser dans les équipements, pas pratique avec des bagages d'aller au 2 ème étage !
Douche minuscule.
Couverture sur le lit.","4,6",Hôtel,Toulouse," 7,4 "
Anonyme,France,0,2018-07-15,Passable,La climatisation,Le parking à 15 euros pour 24h,"5,0",Hôtel,Toulouse," 7,4 "
Myriam,Suisse,0,2020-03-15,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Mounir,France,0,2020-03-11,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,0",Hôtel,Toulouse," 7,4 "
Audrey,France,0,2020-03-10,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Jean-paul,France,0,2020-03-06,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Toulouse," 7,4 "
Florent,France,0,2020-02-28,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Thierry,France,0,2020-02-22,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Christelle,France,0,2020-02-20,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Virginie,La Réunion,0,2020-01-26,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,0",Hôtel,Toulouse," 7,4 "
Lea,France,0,2020-01-17,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,0",Hôtel,Toulouse," 7,4 "
Karine,France,0,2020-01-16,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,0",Hôtel,Toulouse," 7,4 "
Chaouki,Allemagne,0,2019-12-24,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Sylvain,France,0,2019-11-20,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,8",Hôtel,Toulouse," 7,4 "
Adrien,France,0,2019-11-04,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Toulouse," 7,4 "
Pascal,France,0,2019-10-17,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Gökhun,France,0,2019-09-29,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,0",Hôtel,Toulouse," 7,4 "
Romain,France,0,2019-06-01,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Toulouse," 7,4 "
Eric,France,0,2019-04-15,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Toulouse," 7,4 "
Pauline,France,0,2019-03-12,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
Claude,France,0,2019-02-22,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,2",Hôtel,Toulouse," 7,4 "
Sophie,None,0,2019-02-15,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
L_n,France,0,2019-01-20,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Toulouse," 7,4 "
Patrice,France,0,2019-01-14,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,2",Hôtel,Toulouse," 7,4 "
Dété,France,0,2018-12-18,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Toulouse," 7,4 "
