nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Nassurdine,France,0.0,2019-09-03 00:00:00,C’était très bien,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Manu,France,0.0,2019-09-01 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Lelouch,France,0.0,2019-08-22 00:00:00,Bon ,Ce client n'a pas laissé de commentaire.,None,"5,8",Hôtel,Cannes," 7,6 "
Paul,France,0.0,2019-08-10 00:00:00,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,8",Hôtel,Cannes," 7,6 "
Guillaume,France,0.0,2019-08-04 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Hôtel,Cannes," 7,6 "
Hamza,France,0.0,2019-08-03 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Societe,France,0.0,2019-07-16 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Herve,France,0.0,2019-07-09 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Cannes," 7,6 "
André,France,0.0,2019-06-24 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,5",Hôtel,Cannes," 7,6 "
Zejna,Suisse,0.0,2019-04-26 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,5",Hôtel,Cannes," 7,6 "
Micheline,Luxembourg,0.0,2019-04-17 00:00:00,Tres bien,Ce client n'a pas laissé de commentaire.,None,10,Hôtel,Cannes," 7,6 "
Jean,France,0.0,2019-03-06 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
Hans,Suisse,0.0,2018-10-05 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,2",Hôtel,Cannes," 7,6 "
Mélissa,Belgique,0.0,2018-09-14 00:00:00,Bon ,Ce client n'a pas laissé de commentaire.,None,"5,8",Hôtel,Cannes," 7,6 "
Christophe,France,0.0,2018-08-29 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Hôtel,Cannes," 7,6 "
Albert,France,0.0,2018-08-20 00:00:00,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,0",Hôtel,Cannes," 7,6 "
