nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Nicole,France,0,2019-05-10,hotel bien situé et proche du centre ville,"petit dejeuner correct, personnel aimable et avenant","vétusté de l'immeuble, et surtout absence d'isolation phonique , on peut suivre le programme TV de la chambre mitoyenne !","6,2",Hôtel,Amiens," 7,3 "
José,Belgique,0,2019-05-09,Très belles visites.,"Le pain super frais. Et aussi 2 petits déjeuners offerts à l'occasion de notre anniversaire de mariage. 
Un patron très sympa.","Les oeufs brouillés étaient plus que certainement faits à base de poudre! On aurait cru du pudding !!! De plus, ils étaient plus que froids ainsi que le lard ! Le second jour , idem. Nous n'aurions plus su en manger !!!!
Jamais, nous n'avons connu cela !!!!
Et alors, le bruit inimaginable dans les chambres de notre étage, chambres complètement mal isolées. Les 2 nuits, j'ai failli aller me plaindre à la Direction. Aucun respect de certains touristes à n'importe quelle heure du jour ou de la nuit. C'était infernal ! Tous les cris possibles et imaginables, .......","7,1",Hôtel,Amiens," 7,3 "
Joseph,France,0,2019-05-08,Superbe,B,Tout était très bien,"8,8",Hôtel,Amiens," 7,3 "
Catherine,France,0,2019-05-05,Un peu déçu.....................,La literie.,"Pas de viennoiserie ni de pain en arrivant dans la salle des petits déjeuner. Un problème de four. Ce qui peut arriver.
Le responsable est allé chez le boulanger et il a rapporté pain et viennoiseries. Nous avons pris du pain car le peu de viennoiseries mis à disposition est parti tout de suite. Quand nous nous sommes levés pour partir deux grosses corbeilles de croissants avaient été déposées ( pas visible de notre table ). Je pense qu'un personne aurait dû passer prés des tables pour proposer les viennoiseries . Lors du départ personne ne nous a demandé comment c'était passé le petit déjeuner.
Un peu dommage.....
Dans les deux chambres réservées, une avait une très grande salle de bain et l'autre une toute petite. Pourtant même tarif.
Dans une des chambres, il manquait une des portes de l'armoire....bof....","6,2",Hôtel,Amiens," 7,3 "
Joseph,France,0,2019-05-05,Agréable,Parking,Quelques fois une odeur un peu lourde...,"6,7",Hôtel,Amiens," 7,3 "
Cyril,Pays-Bas,0,2019-05-04,Bien ,Chambre agréable. Bon confort.,Pas facile à trouver au milieu de la zone commerciale.,"7,5",Hôtel,Amiens," 7,3 "
Thierry,France,0,2019-05-04,Pas de problème,Bien situé,Bondé du lavabo ne fonctionne et très peu de pression à la chasse d eau des toilettes,"8,3",Hôtel,Amiens," 7,3 "
Bruno,France,0,2019-05-04,Bon ,None,"le manque de choix des chaines TV, pas de bar.","5,8",Hôtel,Amiens," 7,3 "
Bruno,France,0,2019-05-04,Superbe,Personnel au top,None,"8,8",Hôtel,Amiens," 7,3 "
Yoyo16,France,0,2019-05-03,Bien ,"L'endroit, la propreté",Chambre Mal insonorisé,"7,1",Hôtel,Amiens," 7,3 "
Marino,Belgique,0,2019-05-02,franchement je n'y retournerai pas,"Parking
Situation","Prix du petit dej trop eleve plus de 50 pcts deplus que pourun petit dej similaire 
La peinture de la salle de bain présente pas mal d'humidité
Honnêtement sur photo ça présente beaucoup mieux","6,7",Hôtel,Amiens," 7,3 "
Céline,France,0,2019-05-01,Très convenable pour un court séjour,"L’accueil était chaleureux, le rapport qualité-prix excellent.","Il y avait beaucoup de moisissures dans la salle de bain sur le plafond et heureusement que notre chambre était un peu à l’écart car cela semble très mal isolé. Par ailleurs, le lit enfant sous la fenêtre laisse passer le jour et le froid sur le visage, ce qui a gêné ma fille.","8,3",Hôtel,Amiens," 7,3 "
Sophie,France,0,2019-04-30,Hôtesse très accueillante et serviable mais pas d explication sur la facture finale,pas assez de choix dans le petit déjeuner,je n ai pas apprécié d être prélevée d '1 € de plus en rentrant chez moi et sans explication,"7,5",Hôtel,Amiens," 7,3 "
Stephanie,France,0,2019-04-29,Parfait,La chambre communicante avec celle de notre fils et le fait d'être au rez de chaussée et d'avoir une porte fenêtre,None,"7,5",Hôtel,Amiens," 7,3 "
Gerard,France,0,2019-04-29,"Bon hôtel de passage (stage, court séjour..)",Lit confortable. Calme.,None,"8,8",Hôtel,Amiens," 7,3 "
Balou,France,0,2019-04-29,Pour une nuit c'est bien.,"Le Parking, le petit déjeuner et proximité du centre commercial avec restauration pour le soir.","Le bruit dans le couloir, claquement des portes.","8,3",Hôtel,Amiens," 7,3 "
Stephane,France,0,2019-04-29,Agréable,None,aucune insonorisation des murs,"6,7",Hôtel,Amiens," 7,3 "
Maxime,France,0,2019-04-28,Un prix abordable mais une qualité assez moyenne,Salle de repas bien décorée,"Chambre très mal insonorisée, personnel de ménage qui rentre dans la chambre sans prévenir, repas pas à la hauteur du prix et avec des trous dans les produits, pas de bouchon pour la baignoire.
Un prix abordable mais une qualité assez moyenne","6,2",Hôtel,Amiens," 7,3 "
Mohamed,France,0,2019-04-27,Bon ,None,sur 4 jours pas une seule fois on nous a changer les draps et les toilette ne fonctionné pas .,"5,8",Hôtel,Amiens," 7,3 "
