nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Thomas,France,0,2019-02-17,Très bien,La localisation et la deco,"Dommage de faire l’économie du gel douche. Ça fait un peu cheap. 
Un peu de bruit avec le bar juste à côté mais ça s’est arrêté assez rapidement quand même.","8,3",Appart'hôtel,Lille," 8,8 "
André,France,0,2019-02-13,Fabuleux ,"Très bon emplacement pour visiter Lille. 
Très calme, très propre, très bonne literie. Renseignements fournis très appréciables concernant les restaurants ,lieux pour boire un verre et visites. Je recommande cet hébergement et y reviendrais volontiers.",Un manque de rangement et il serait souhaitable qu'il y ait un rideau à la douche,"9,2",Appart'hôtel,Lille," 8,8 "
Loic,France,0,2018-12-10,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Appartement,Lille," 9,1 "
Raphael,Martinique,0,2018-11-27,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Appartement,Lille," 9,1 "
Anonyme,Espagne,0,2020-01-09,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,0",Appartement,Lille," 9,1 "
Richard,Luxembourg,0,2020-01-12,Fabuleux ,"La flexibilté de l'hôte pour le check-in. Appartement moderne avec toutes les équipements nécessaires, très propre. Appartement bien situé, juste qs minutes à pied pour aller au centre.","Pas évident pour se garer dans le garage privé au sous-sol. 
Dommage que la description de l'appartement mentionne une terrasse alors qu'il n'y en a pas.","9,0",Appartement,Lille," 8,6 "
Jbm,Luxembourg,0,2018-07-21,Très bien,La localisation centrale et le calme,L'accessibilité entre le parking et le logement,"8,3",Appartement,Lille," 8,6 "
Remeets,France,0,2019-06-23,Exceptionnel,"Tout 
Bon accueil
Confort 
Disponibiltes des responsables 
Efficacités",Que le responsable ne maintienne pas les heures convenues avant d accueillir d autres personnes,"9,6",Appartement,Lille," 9,3 "
Jean-luc,France,0,2019-06-16,Bien ,Il manque des grands bols pour le petit déjeuner,Il manque des grands bols pour le petit déjeuner,"7,5",Appartement,Lille," 9,3 "
Anonyme,France,0,2019-08-05,UN beau sejour à gustave jonquet,Le calme et l'ambiance du Cartier,Ça va bien très satisfait pour l'emplacement le transport et le shopping,10,Appartement,Lille," 9,3 "
Anonyme,France,0,2019-06-30,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Appartement,Lille," 9,3 "
De,Royaume-Uni,0,2019-06-19,"allez-y vous n'en serait pas déçu, tres bien","quel petit déjeuner ? il n'y avait pas cela!!
l'emplacement oui ca va pas loin de ce qui est a visiter dans le centre de Lille.
l'appartement est très calme et on s'y sent bien.
je n'y suis pas rester assez longtemps pour en dire plus, mais oui cela m'a bien plu.
peut-être qu'un jour je serai heureuse d'y retourner pour toutes les bonnes choses cites ci-dessus.","rien a dire a ce sujet , n'y suis pas rester assez longtemps.
Ha! oui j'ai pense qu'avant cet bel appartement , cela devait-être dans le passe une ferme ou bien un établissement pour chevaux car il y a certaine choses qui le démontre, comme le plafond dans le séjour la ou il y a la tele, et le coin jardin, et en haut cela devait être l'habitation ou bien un coin a mettre le foin etc........, je pourrais en dire plus mais cela va comme ca. ce commentaire est une appreciation vraiment personnelle.
Christine","9,2",Appartement,Lille," 9,1 "
Fabien,France,0,2019-08-04,Superbe,Ce client n'a pas laissé de commentaire.,None,"8,8",Appartement,Lille," 9,1 "
Pascale,France,0,2019-09-16,Exceptionnel,"Appartement spacieux.
Parking privé.
En plein coeur du vieux Lille.",None,10,Appartement,Lille," 9,7 "
Pascale,France,0,2019-08-16,Exceptionnel,"Situé en plein coeur du vieux Lille mais sans les inconvénients (bar, bruits, circulation...)
Appartement très calme.
Avoir une place de parking en plein centre ville.",Il y a une machine à laver mais pas d'étendoir.,"9,6",Appartement,Lille," 9,7 "
Jean-marie,France,1,2019-07-03,Exceptionnel,"la localisation et l'accueil+ communication des propriétaire, le goût de la décoration.",rien à signaler,10,Appartement,Lille," 8,9 "
Carine,France,0,2019-05-28,Exceptionnel,"Accueil très sympathique de Delphine.
Studio très bien situé, à 2 pas de La grand place, et bien équipé.","Les fenêtres donnent sur une cour intérieure, avec la terrasse d’un restaurant, qui peut être bruyante en soirée.","9,6",Appartement,Lille," 8,9 "
Sophie,France,0,2019-02-02,Du studio on peut visiter Lille de «  long en large »,"Malgré le froid extérieur, il faisait une température bien agréable dans le studio 
Delphine est très accueillante et très conciliante 
Le studio est idéalement placé 
Foncez!!!",None,"9,5",Appartement,Lille," 8,9 "
Cuongti,France,0,2018-06-19,Excellent !,"L'appartement est grand, agréable. Delphine était très sympathique. Elle nous a même donné une demie journée de plus en attendant notre train.
Je recommande fortement et j'y viendrai la prochaine fois.",None,10,Appartement,Lille," 8,9 "
