nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Pierre-yves,France,0,2018-09-28 00:00:00,tres bon sejour,"le petit dejeuner,le parking,bien situé pour le festival de l'erdre,l'accueil chaleureux",None,"7,5",Hôtel,Nantes," 8,6 "
Fabrice,France,0,2018-09-26 00:00:00,bien dans l'ensemble,"petit dejeuner complet et prix tres correct, chambre cote jardin calme",drap avec couverture j aurais preferé une couette pour plus de chaleur,"8,3",Hôtel,Nantes," 8,6 "
Danielle,France,0,2018-09-12 00:00:00,Hôtel très accueillant avec ambiance cosy.,"L'accueil très sympathique, la gentillesse de tout le personnel, le confort de la chambre avec vue sur le jardin, le petit déjeuner copieux, la situation de l'hôtel près du centre de Nantes.",Il manque une porte ou au minimum un double rideau épais entre la salle de bains et la chambre. Dommage !!,10,Hôtel,Nantes," 8,6 "
Bernard,France,0,2018-09-06 00:00:00,Propre et sans fioriture.,La gentillesse de la propriétaire et son professionnalisme. La propreté de l’hôtel.,Chambre assez petite avec douche et wc dans renfoncement minimaliste séparé de la chambre par un rideau. Le parking est celui du supermarché en face de l’hôtel.,"7,9",Hôtel,Nantes," 8,6 "
Marie,France,0,2018-08-26 00:00:00,"Pour le but de mon séjour express, c’était exactement ce qui me convenait","Un accueil gentil et simple ; une vraie maison de famille cosy, petite et très propre : pour se sentir chez soi.",Le petit déjeuner pourrait être amélioré.,10,Hôtel,Nantes," 8,6 "
Christine,France,0,2018-08-20 00:00:00,Un hôtel au calme,"L accueil, la gentillesse de la patronne de l hôtel
Le petit jardin pour se détendre
La proximité du centre ville. Et un parking gratuit",None,"9,2",Hôtel,Nantes," 8,6 "
Agnes,France,1,2018-08-20 00:00:00,Parfait pour visiter tout le côté île de Versailles et les bords de l'Erdre.,L'accueil a été très agréable. La propriétaire est vraiment très souriante et soucieuse que tout se passe bien.,Salle de bain un peu petite avec toilettes dedans.,"8,8",Hôtel,Nantes," 8,6 "
Denis,France,0,2018-08-17 00:00:00,Séjour court mais fort agréable!!,le petit-déjeuner très copieux et l'hôtesse aux petits soins pour les vacanciers...,RAS,"9,2",Hôtel,Nantes," 8,6 "
Linda,France,0,2018-08-12 00:00:00,Fabuleux ,"Nous avons été extrêmement bien accueillis . Nous avions réservé une chambre triple mais la propriétaire a préféré nous donner deux chambres doubles pour le même prix car il faisait trop chaud pour la chambre triple à l'étage.
La déco est très soignée, l'emplacement est très pratique pour visiter Nantes et le petit déjeuner avec des produits frais et de qualité. Hotel à prix modeste à conseiller vivement!",None,"9,2",Hôtel,Nantes," 8,6 "
Marie,France,0,2018-07-17 00:00:00,"Petit hotel sympa, d'un bon rapport qualité-prix .","Le calme et la qualité de l'accueil;
L'emplacement: proche du centre ville et de la gare;
Le petit jardin;
Le côté "" petit hotel"" sans prétention mais confortable.","Salle de bains un peu exigüe, sans porte , avec un simple rideau.
Mais le reste compense.","8,8",Hôtel,Nantes," 8,6 "
Philippe,France,0,2018-07-10 00:00:00,Agréable,None,"Quand il fait chaud dehors Il fait chaud dans la chambre 6 du 2 eme étage , car chambre sous le toit.","9,6",Hôtel,Nantes," 8,6 "
Pascal,France,0,2018-07-10 00:00:00,Superbe,"L'accueil, le calme et la propreté",Manque la climatisation,"8,8",Hôtel,Nantes," 8,6 "
Adeline,France,0,2018-07-09 00:00:00,Une adresse à retenir,"Excellent accueil, situation de l'hôtel pratique car il y a un arrêt de bus tout près, la chambre très confortable et le petit-déjeuner en buffet a un très bon rapport qualité-prix",None,10,Hôtel,Nantes," 8,6 "
Caroline,France,0,2018-07-08 00:00:00,Bien ,"Super petit déjeuner, hotel charmant par contre j ai eu beaucoup trop chaud la nuit... et ce n'était pas en période de grosse chaleur..",None,"7,9",Hôtel,Nantes," 8,6 "
Stephanie,France,0,2018-07-08 00:00:00,Parfait,"Le calme 
L accueil 
La qualité des chambres",None,10,Hôtel,Nantes," 8,6 "
Brigitte,France,0,2018-07-05 00:00:00,Hôtel offrant un excellent rapport qualité/ prix pour Nantes.,Accueil et situation géographique.,Velux au lieu d'une fenêtre (chambre sous toit).,"8,8",Hôtel,Nantes," 8,6 "
Cyril,France,0,2018-06-26 00:00:00,"sans le problème acoustique, excellente prestation, hébergement à refaire mais au dernier étage.","La situation, la déco, le bon confort de la literie et l'accueil. Petit déjeuner correct .",Mauvaise insonorisation (écoulement eau et serrurerie),"9,2",Hôtel,Nantes," 8,6 "
